timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T16:09:00Z,71.83,10.1,0.0,0.25,0.26,361
2026-06-01T16:09:30Z,60.64,28.8,1.5,0.59,0.2,366
2026-06-01T16:10:00Z,73.43,10.0,0.0,0.48,0.08,397
2026-06-01T16:10:30Z,78.22,18.4,0.97,0.23,0.23,375
2026-06-01T16:11:00Z,57.75,44.2,1.07,0.75,0.23,365
2026-06-01T16:11:30Z,65.93,21.9,0.0,0.67,0.28,370
2026-06-01T16:12:00Z,67.01,46.2,0.11,0.64,0.04,378
2026-06-01T16:12:30Z,64.7,29.9,0.9,0.05,0.3,389
2026-06-01T16:13:00Z,59.82,28.4,0.16,0.75,0.29,369
2026-06-01T16:13:30Z,66.0,33.7,0.96,0.65,0.04,358
2026-06-01T16:14:00Z,66.98,33.7,0.36,0.68,0.12,365
2026-06-01T16:14:30Z,64.14,10.0,0.95,0.33,0.08,361
2026-06-01T16:15:00Z,53.09,11.1,0.0,0.29,0.08,391
2026-06-01T16:15:30Z,74.2,29.7,0.0,0.69,0.24,385
2026-06-01T16:16:00Z,58.55,25.3,1.5,0.71,0.19,378
2026-06-01T16:16:30Z,63.45,11.0,0.1,0.35,0.18,357
2026-06-01T16:17:00Z,63.01,13.1,0.26,0.7,0.22,348
2026-06-01T16:17:30Z,64.3,10.0,0.37,0.77,0.29,398
2026-06-01T16:18:00Z,57.37,60.1,0.98,0.69,0.17,338
2026-06-01T16:18:30Z,72.43,28.3,0.0,0.48,0.15,394
2026-06-01T16:19:00Z,73.16,27.7,0.0,0.43,0.04,362
2026-06-01T16:19:30Z,62.99,10.0,0.0,0.64,0.11,386
2026-06-01T16:20:00Z,70.83,14.1,0.17,0.62,0.16,356
2026-06-01T16:20:30Z,64.48,34.7,0.0,0.46,0.12,347
2026-06-01T16:21:00Z,63.63,30.0,0.0,0.69,0.0,361
2026-06-01T16:21:30Z,65.14,29.0,0.69,0.79,0.19,346
2026-06-01T16:22:00Z,76.15,14.6,0.95,0.42,0.13,375
2026-06-01T16:22:30Z,72.75,10.0,0.54,0.67,0.03,389
2026-06-01T16:23:00Z,77.72,13.0,0.11,0.27,0.01,370
2026-06-01T16:23:30Z,71.97,20.6,0.69,0.69,0.12,363
2026-06-01T16:24:00Z,68.98,26.6,0.67,0.45,0.24,383
2026-06-01T16:24:30Z,64.37,36.6,0.31,0.15,0.04,361
2026-06-01T16:25:00Z,65.6,11.4,1.14,0.32,0.23,362
2026-06-01T16:25:30Z,76.63,24.8,0.11,0.33,0.04,352
2026-06-01T16:26:00Z,72.77,23.2,1.22,0.78,0.09,351
2026-06-01T16:26:30Z,56.53,14.8,1.5,0.3,0.25,331
2026-06-01T16:27:00Z,73.73,10.0,0.0,0.16,0.2,376
2026-06-01T16:27:30Z,72.83,10.0,0.0,0.39,0.03,374
2026-06-01T16:28:00Z,81.11,36.4,1.43,0.12,0.15,366
2026-06-01T16:28:30Z,78.2,35.1,0.0,0.22,0.29,363
2026-06-01T16:29:00Z,68.72,34.5,0.0,0.73,0.11,361
2026-06-01T16:29:30Z,67.21,10.0,0.0,0.76,0.18,372
2026-06-01T16:30:00Z,77.79,24.1,0.92,0.36,0.16,353
2026-06-01T16:30:30Z,70.08,10.0,0.12,0.53,0.21,370
2026-06-01T16:31:00Z,58.85,10.0,0.0,0.12,0.19,363
2026-06-01T16:31:30Z,75.21,22.3,0.0,0.65,0.02,372
2026-06-01T16:32:00Z,65.72,35.7,0.98,0.02,0.14,382
2026-06-01T16:32:30Z,67.6,10.0,0.0,0.27,0.11,378
2026-06-01T16:33:00Z,77.39,34.8,0.0,0.62,0.03,349
2026-06-01T16:33:30Z,62.09,31.3,0.0,0.18,0.08,383
2026-06-01T16:34:00Z,66.62,40.3,0.0,0.25,0.04,355
2026-06-01T16:34:30Z,69.84,38.0,1.5,0.26,0.25,371
2026-06-01T16:35:00Z,67.81,33.1,0.63,0.74,0.24,355
2026-06-01T16:35:30Z,58.17,26.1,0.25,0.23,0.06,379
2026-06-01T16:36:00Z,61.7,10.0,1.4,0.09,0.21,365
2026-06-01T16:36:30Z,70.69,10.0,0.0,0.55,0.0,389
2026-06-01T16:37:00Z,71.07,29.8,1.03,0.71,0.18,348
2026-06-01T16:37:30Z,73.72,10.0,1.5,0.58,0.04,377
2026-06-01T16:38:00Z,71.37,25.2,0.0,0.16,0.28,394
2026-06-01T16:38:30Z,61.72,17.9,0.0,0.02,0.19,354
2026-06-01T16:39:00Z,66.35,33.7,0.27,0.12,0.09,377
2026-06-01T16:39:30Z,70.18,43.3,0.09,0.71,0.16,381
2026-06-01T16:40:00Z,75.09,28.4,0.0,0.02,0.28,387
2026-06-01T16:40:30Z,51.81,10.0,0.85,0.09,0.15,347
2026-06-01T16:41:00Z,56.35,15.9,1.36,0.41,0.22,378
2026-06-01T16:41:30Z,61.15,16.9,0.97,0.44,0.07,355
2026-06-01T16:42:00Z,50.74,17.5,0.0,0.72,0.16,389
2026-06-01T16:42:30Z,73.02,20.6,0.0,0.15,0.11,338
2026-06-01T16:43:00Z,72.57,27.8,0.9,0.42,0.14,378
2026-06-01T16:43:30Z,69.77,51.0,0.0,0.54,0.26,371
2026-06-01T16:44:00Z,72.97,13.8,0.0,0.32,0.21,375
2026-06-01T16:44:30Z,53.74,10.0,1.45,0.06,0.17,379
2026-06-01T16:45:00Z,65.77,26.6,0.0,0.2,0.22,400
2026-06-01T16:45:30Z,60.17,14.5,0.0,0.19,0.11,376
2026-06-01T16:46:00Z,64.1,27.5,1.21,0.19,0.02,366
2026-06-01T16:46:30Z,74.43,10.0,0.96,0.66,0.04,373
2026-06-01T16:47:00Z,71.74,15.2,0.0,0.66,0.03,368
2026-06-01T16:47:30Z,83.41,29.1,0.25,0.63,0.14,376
2026-06-01T16:48:00Z,70.35,10.0,0.68,0.22,0.09,364
2026-06-01T16:48:30Z,71.63,31.7,0.97,0.64,0.16,363
2026-06-01T16:49:00Z,64.04,18.4,0.0,0.47,0.26,372
2026-06-01T16:49:30Z,74.31,21.5,0.43,0.09,0.1,344
2026-06-01T16:50:00Z,66.83,51.1,1.5,0.26,0.29,397
2026-06-01T16:50:30Z,74.31,10.0,0.0,0.19,0.0,364
2026-06-01T16:51:00Z,75.2,27.4,1.5,0.58,0.01,363
2026-06-01T16:51:30Z,64.92,10.0,1.05,0.28,0.26,377
2026-06-01T16:52:00Z,71.39,34.4,0.83,0.63,0.05,381
2026-06-01T16:52:30Z,62.97,10.0,0.06,0.19,0.28,388
2026-06-01T16:53:00Z,83.77,10.0,0.54,0.29,0.03,391
2026-06-01T16:53:30Z,66.06,51.4,0.1,0.51,0.29,389
2026-06-01T16:54:00Z,70.28,10.0,0.0,0.47,0.09,370
2026-06-01T16:54:30Z,66.14,10.0,0.0,0.63,0.28,381
2026-06-01T16:55:00Z,76.31,10.0,0.0,0.36,0.28,383
2026-06-01T16:55:30Z,70.46,10.0,0.0,0.23,0.17,369
2026-06-01T16:56:00Z,65.0,31.4,1.47,0.09,0.29,385
2026-06-01T16:56:30Z,82.81,10.0,1.41,0.68,0.28,396
2026-06-01T16:57:00Z,74.52,22.5,1.21,0.49,0.11,364
2026-06-01T16:57:30Z,73.9,10.0,0.0,0.65,0.26,397
2026-06-01T16:58:00Z,65.84,39.8,0.0,0.64,0.27,381
2026-06-01T16:58:30Z,77.3,19.7,1.42,0.5,0.03,370
2026-06-01T16:59:00Z,71.88,35.6,0.31,0.37,0.23,386
2026-06-01T16:59:30Z,67.51,23.9,0.0,0.0,0.07,403
2026-06-01T17:00:00Z,83.3,15.5,1.5,0.19,0.26,372
2026-06-01T17:00:30Z,62.73,10.0,1.5,0.19,0.19,391
2026-06-01T17:01:00Z,74.69,18.3,0.0,0.27,0.12,371
2026-06-01T17:01:30Z,75.05,10.0,0.07,0.66,0.24,370
2026-06-01T17:02:00Z,70.24,10.0,0.0,0.12,0.02,375
2026-06-01T17:02:30Z,72.23,21.4,0.0,0.54,0.14,385
2026-06-01T17:03:00Z,70.6,28.7,0.0,0.23,0.25,369
2026-06-01T17:03:30Z,68.53,12.8,0.0,0.27,0.08,402
2026-06-01T17:04:00Z,70.27,18.0,0.62,0.13,0.05,383
2026-06-01T17:04:30Z,69.33,27.7,0.23,0.52,0.0,363
2026-06-01T17:05:00Z,70.57,25.6,0.0,0.4,0.18,386
2026-06-01T17:05:30Z,75.9,15.2,0.87,0.24,0.08,373
2026-06-01T17:06:00Z,66.66,34.6,0.0,0.01,0.23,377
2026-06-01T17:06:30Z,73.27,43.7,0.0,0.54,0.11,388
2026-06-01T17:07:00Z,63.41,14.5,0.21,0.39,0.27,387
2026-06-01T17:07:30Z,58.99,35.0,0.0,0.62,0.17,342
2026-06-01T17:08:00Z,63.56,30.7,1.35,0.26,0.05,360
2026-06-01T17:08:30Z,63.54,15.3,0.0,0.14,0.04,384
2026-06-01T17:09:00Z,85.99,40.5,0.0,0.48,0.01,365
2026-06-01T17:09:30Z,68.34,10.0,0.03,0.76,0.24,388
2026-06-01T17:10:00Z,69.37,36.1,0.0,0.33,0.23,347
2026-06-01T17:10:30Z,84.62,10.0,0.0,0.62,0.16,378
2026-06-01T17:11:00Z,66.83,21.0,1.5,0.47,0.18,386
2026-06-01T17:11:30Z,79.43,10.0,0.3,0.22,0.17,377
2026-06-01T17:12:00Z,62.23,10.0,0.82,0.33,0.0,367
2026-06-01T17:12:30Z,74.41,24.5,0.05,0.68,0.24,395
2026-06-01T17:13:00Z,70.72,10.0,0.0,0.44,0.05,387
2026-06-01T17:13:30Z,71.04,16.7,0.01,0.44,0.02,399
2026-06-01T17:14:00Z,82.93,15.9,0.0,0.7,0.22,395
2026-06-01T17:14:30Z,71.37,51.1,1.5,0.69,0.08,397
2026-06-01T17:15:00Z,69.52,12.4,0.99,0.74,0.26,386
2026-06-01T17:15:30Z,73.45,10.0,1.5,0.71,0.24,388
2026-06-01T17:16:00Z,73.4,26.8,0.0,0.59,0.3,380
2026-06-01T17:16:30Z,77.27,10.0,0.62,0.03,0.06,383
2026-06-01T17:17:00Z,65.23,20.2,0.0,0.01,0.28,383
2026-06-01T17:17:30Z,78.05,10.0,0.0,0.39,0.2,377
2026-06-01T17:18:00Z,72.28,18.8,0.0,0.17,0.26,372
2026-06-01T17:18:30Z,68.73,31.3,1.26,0.54,0.13,415
2026-06-01T17:19:00Z,67.26,10.0,0.0,0.09,0.12,398
2026-06-01T17:19:30Z,83.82,19.8,0.0,0.75,0.27,383
2026-06-01T17:20:00Z,78.19,10.0,0.26,0.3,0.02,370
2026-06-01T17:20:30Z,67.07,23.1,0.0,0.02,0.04,407
2026-06-01T17:21:00Z,69.37,10.2,0.36,0.51,0.16,389
2026-06-01T17:21:30Z,72.83,10.0,0.0,0.05,0.05,391
2026-06-01T17:22:00Z,71.25,14.1,0.0,0.27,0.22,392
2026-06-01T17:22:30Z,68.84,10.0,0.0,0.22,0.26,379
2026-06-01T17:23:00Z,64.56,10.0,0.45,0.58,0.15,387
2026-06-01T17:23:30Z,64.9,38.7,0.0,0.18,0.21,343
2026-06-01T17:24:00Z,67.69,10.0,1.5,0.67,0.15,382
2026-06-01T17:24:30Z,79.39,30.3,1.5,0.47,0.24,366
2026-06-01T17:25:00Z,77.64,22.1,0.8,0.59,0.27,394
2026-06-01T17:25:30Z,83.46,10.0,0.42,0.27,0.04,362
2026-06-01T17:26:00Z,67.11,23.4,0.0,0.49,0.07,373
2026-06-01T17:26:30Z,79.52,10.0,0.89,0.51,0.21,368
2026-06-01T17:27:00Z,86.99,50.5,1.5,0.4,0.02,386
2026-06-01T17:27:30Z,86.33,26.3,1.07,0.75,0.3,377
2026-06-01T17:28:00Z,69.01,19.3,0.0,0.07,0.26,381
2026-06-01T17:28:30Z,82.87,32.9,0.0,0.6,0.24,390
2026-06-01T17:29:00Z,76.47,10.0,0.57,0.37,0.06,391
2026-06-01T17:29:30Z,72.66,10.0,0.61,0.74,0.28,400
2026-06-01T17:30:00Z,78.07,18.3,0.0,0.61,0.04,386
2026-06-01T17:30:30Z,78.1,10.0,0.0,0.71,0.13,409
2026-06-01T17:31:00Z,74.51,16.2,0.0,0.53,0.13,396
2026-06-01T17:31:30Z,73.36,11.5,0.0,0.19,0.08,394
2026-06-01T17:32:00Z,80.23,18.4,0.0,0.39,0.18,380
2026-06-01T17:32:30Z,62.39,53.3,0.62,0.12,0.13,356
2026-06-01T17:33:00Z,82.32,42.2,0.81,0.28,0.03,387
2026-06-01T17:33:30Z,81.6,23.8,0.0,0.25,0.22,387
2026-06-01T17:34:00Z,66.52,55.1,0.78,0.49,0.19,396
2026-06-01T17:34:30Z,76.48,42.9,0.66,0.59,0.14,391
2026-06-01T17:35:00Z,82.21,23.9,0.2,0.32,0.3,380
2026-06-01T17:35:30Z,80.23,34.5,1.5,0.37,0.24,397
2026-06-01T17:36:00Z,83.63,44.9,1.41,0.1,0.1,409
2026-06-01T17:36:30Z,75.55,30.9,0.74,0.03,0.09,394
2026-06-01T17:37:00Z,69.31,14.1,0.21,0.49,0.13,429
2026-06-01T17:37:30Z,90.29,53.8,0.07,0.79,0.07,381
2026-06-01T17:38:00Z,83.41,27.8,0.46,0.78,0.29,369
2026-06-01T17:38:30Z,74.47,29.7,0.18,0.44,0.1,374
2026-06-01T17:39:00Z,85.35,13.3,0.0,0.04,0.08,395
2026-06-01T17:39:30Z,87.06,10.0,0.77,0.38,0.16,376
2026-06-01T17:40:00Z,79.27,35.6,0.0,0.26,0.04,380
2026-06-01T17:40:30Z,73.12,23.2,0.17,0.66,0.18,391
2026-06-01T17:41:00Z,80.13,25.7,1.5,0.18,0.25,407
2026-06-01T17:41:30Z,82.58,12.8,0.0,0.57,0.25,419
2026-06-01T17:42:00Z,87.39,10.0,0.0,0.46,0.11,403
2026-06-01T17:42:30Z,80.07,13.6,0.0,0.38,0.02,401
2026-06-01T17:43:00Z,85.09,27.4,0.2,0.4,0.15,399
2026-06-01T17:43:30Z,92.61,10.0,0.0,0.54,0.28,411
2026-06-01T17:44:00Z,80.4,10.0,0.31,0.46,0.23,389
2026-06-01T17:44:30Z,88.74,10.3,0.26,0.69,0.06,403
2026-06-01T17:45:00Z,80.61,10.0,0.0,0.61,0.27,413
2026-06-01T17:45:30Z,74.75,10.0,0.02,0.16,0.07,404
2026-06-01T17:46:00Z,77.91,17.7,0.47,0.62,0.15,398
2026-06-01T17:46:30Z,84.06,12.9,0.1,0.1,0.19,405
2026-06-01T17:47:00Z,75.57,15.0,0.34,0.59,0.17,380
2026-06-01T17:47:30Z,76.75,33.9,0.0,0.44,0.19,411
2026-06-01T17:48:00Z,80.63,26.9,0.06,0.47,0.0,416
2026-06-01T17:48:30Z,76.81,10.0,0.0,0.46,0.12,405
2026-06-01T17:49:00Z,89.19,21.2,1.5,0.5,0.18,379
2026-06-01T17:49:30Z,79.62,39.4,0.68,0.73,0.02,426
2026-06-01T17:50:00Z,84.21,27.4,0.75,0.76,0.16,386
2026-06-01T17:50:30Z,79.37,23.8,0.16,0.67,0.04,409
2026-06-01T17:51:00Z,88.24,38.6,0.0,0.58,0.22,391
2026-06-01T17:51:30Z,87.59,21.1,0.82,0.6,0.27,396
2026-06-01T17:52:00Z,89.6,32.2,0.0,0.64,0.01,425
2026-06-01T17:52:30Z,84.59,30.4,0.0,0.76,0.3,401
2026-06-01T17:53:00Z,78.69,14.1,1.5,0.78,0.16,403
2026-06-01T17:53:30Z,82.46,19.0,0.0,0.08,0.01,409
2026-06-01T17:54:00Z,86.1,19.6,0.0,0.12,0.23,421
2026-06-01T17:54:30Z,72.4,23.6,0.0,0.13,0.24,396
2026-06-01T17:55:00Z,84.47,34.9,0.0,0.71,0.19,389
2026-06-01T17:55:30Z,78.33,33.0,0.26,0.68,0.01,412
2026-06-01T17:56:00Z,81.04,10.0,0.68,0.64,0.21,404
2026-06-01T17:56:30Z,93.96,31.9,0.0,0.16,0.03,395
2026-06-01T17:57:00Z,72.58,38.4,0.0,0.52,0.18,428
2026-06-01T17:57:30Z,80.81,15.5,0.01,0.51,0.2,404
2026-06-01T17:58:00Z,88.93,28.1,0.0,0.43,0.03,443
2026-06-01T17:58:30Z,77.49,42.2,0.0,0.76,0.13,408
2026-06-01T17:59:00Z,93.26,10.0,0.95,0.69,0.0,415
2026-06-01T17:59:30Z,89.87,25.7,1.5,0.18,0.24,436
2026-06-01T18:00:00Z,90.09,27.2,0.0,0.34,0.25,417
2026-06-01T18:00:30Z,87.03,24.6,0.0,0.29,0.02,395
2026-06-01T18:01:00Z,81.64,22.0,0.44,0.23,0.2,419
2026-06-01T18:01:30Z,94.65,29.6,1.0,0.04,0.1,419
2026-06-01T18:02:00Z,62.65,19.3,1.5,0.19,0.23,427
2026-06-01T18:02:30Z,89.99,26.3,0.0,0.67,0.23,416
2026-06-01T18:03:00Z,79.36,21.9,0.0,0.28,0.03,407
2026-06-01T18:03:30Z,86.99,10.0,1.1,0.71,0.13,397
2026-06-01T18:04:00Z,85.07,33.9,0.33,0.74,0.2,424
2026-06-01T18:04:30Z,81.34,54.6,1.12,0.24,0.22,384
2026-06-01T18:05:00Z,94.95,13.8,0.22,0.5,0.26,387
2026-06-01T18:05:30Z,86.87,28.5,0.22,0.79,0.06,394
2026-06-01T18:06:00Z,95.08,23.2,0.0,0.09,0.08,417
2026-06-01T18:06:30Z,82.71,32.5,0.44,0.12,0.03,396
2026-06-01T18:07:00Z,86.17,10.0,0.0,0.75,0.3,407
2026-06-01T18:07:30Z,74.52,10.0,0.0,0.72,0.24,433
2026-06-01T18:08:00Z,83.35,13.7,0.0,0.07,0.27,419
2026-06-01T18:08:30Z,93.56,17.2,0.19,0.16,0.29,430
2026-06-01T18:09:00Z,82.27,17.1,0.0,0.59,0.18,415
2026-06-01T18:09:30Z,83.75,23.4,0.52,0.56,0.09,400
2026-06-01T18:10:00Z,82.48,22.0,0.0,0.46,0.24,423
2026-06-01T18:10:30Z,81.93,10.0,0.0,0.5,0.29,420
2026-06-01T18:11:00Z,80.28,10.0,1.15,0.71,0.13,411
2026-06-01T18:11:30Z,88.54,11.7,0.57,0.75,0.21,421
2026-06-01T18:12:00Z,95.77,10.0,0.0,0.49,0.22,436
2026-06-01T18:12:30Z,81.92,17.8,0.0,0.08,0.23,418
2026-06-01T18:13:00Z,102.09,10.0,1.5,0.56,0.19,410
2026-06-01T18:13:30Z,85.79,37.4,0.0,0.28,0.05,401
2026-06-01T18:14:00Z,106.45,21.5,0.63,0.75,0.17,421
2026-06-01T18:14:30Z,95.32,10.0,0.0,0.16,0.08,400
2026-06-01T18:15:00Z,85.48,18.5,1.5,0.59,0.0,437
2026-06-01T18:15:30Z,94.84,18.1,0.82,0.04,0.21,433
2026-06-01T18:16:00Z,96.66,11.0,0.0,0.49,0.06,439
2026-06-01T18:16:30Z,89.58,18.4,0.34,0.68,0.25,422
2026-06-01T18:17:00Z,90.03,10.0,0.85,0.29,0.23,391
2026-06-01T18:17:30Z,98.26,10.0,1.5,0.27,0.11,382
2026-06-01T18:18:00Z,94.94,25.8,1.11,0.27,0.03,415
2026-06-01T18:18:30Z,80.51,10.0,1.5,0.71,0.06,418
2026-06-01T18:19:00Z,88.57,10.0,0.72,0.43,0.06,421
2026-06-01T18:19:30Z,88.58,38.2,0.58,0.62,0.13,426
2026-06-01T18:20:00Z,80.56,10.0,0.47,0.2,0.07,403
2026-06-01T18:20:30Z,81.82,15.8,0.64,0.57,0.08,416
2026-06-01T18:21:00Z,95.01,20.8,0.0,0.17,0.19,419
2026-06-01T18:21:30Z,91.17,31.8,0.0,0.14,0.1,418
2026-06-01T18:22:00Z,87.08,10.0,0.63,0.77,0.02,432
2026-06-01T18:22:30Z,96.44,13.5,0.0,0.33,0.29,415
2026-06-01T18:23:00Z,102.91,10.0,1.5,0.49,0.12,426
2026-06-01T18:23:30Z,94.15,10.0,0.4,0.48,0.14,409
2026-06-01T18:24:00Z,83.19,35.4,0.79,0.37,0.28,407
2026-06-01T18:24:30Z,84.51,36.1,0.0,0.26,0.23,429
2026-06-01T18:25:00Z,99.22,12.7,0.34,0.5,0.01,433
2026-06-01T18:25:30Z,99.05,40.3,0.76,0.71,0.02,415
2026-06-01T18:26:00Z,85.95,10.0,0.7,0.16,0.08,432
2026-06-01T18:26:30Z,96.01,10.0,0.0,0.12,0.26,449
2026-06-01T18:27:00Z,98.95,44.4,0.06,0.04,0.1,442
2026-06-01T18:27:30Z,93.15,30.9,0.0,0.15,0.26,426
2026-06-01T18:28:00Z,89.83,31.5,0.0,0.7,0.05,424
2026-06-01T18:28:30Z,83.44,30.3,0.42,0.05,0.12,438
2026-06-01T18:29:00Z,99.57,10.0,0.18,0.14,0.1,441
2026-06-01T18:29:30Z,96.79,10.0,0.86,0.42,0.27,451
2026-06-01T18:30:00Z,91.07,38.6,0.67,0.39,0.2,423
2026-06-01T18:30:30Z,81.14,25.2,1.5,0.05,0.18,437
2026-06-01T18:31:00Z,97.68,10.0,0.0,0.53,0.19,424
2026-06-01T18:31:30Z,97.13,38.4,0.0,0.66,0.18,438
2026-06-01T18:32:00Z,104.52,24.5,0.3,0.09,0.06,457
2026-06-01T18:32:30Z,88.15,14.7,0.55,0.8,0.27,433
2026-06-01T18:33:00Z,99.67,10.0,0.03,0.41,0.2,450
2026-06-01T18:33:30Z,100.81,32.9,0.0,0.36,0.25,443
2026-06-01T18:34:00Z,93.43,10.0,1.26,0.27,0.16,420
2026-06-01T18:34:30Z,91.3,26.0,0.59,0.39,0.28,439
2026-06-01T18:35:00Z,80.21,12.5,0.63,0.71,0.25,422
2026-06-01T18:35:30Z,103.71,34.3,0.24,0.01,0.02,447
2026-06-01T18:36:00Z,89.83,31.8,0.99,0.55,0.27,450
2026-06-01T18:36:30Z,91.94,13.0,0.0,0.11,0.21,468
2026-06-01T18:37:00Z,93.45,10.0,0.39,0.39,0.14,442
2026-06-01T18:37:30Z,96.68,39.0,0.0,0.06,0.21,402
2026-06-01T18:38:00Z,92.12,10.0,0.0,0.28,0.03,440
2026-06-01T18:38:30Z,85.06,14.7,0.52,0.52,0.23,463
2026-06-01T18:39:00Z,94.3,18.0,0.69,0.25,0.27,427
2026-06-01T18:39:30Z,93.51,42.9,0.03,0.24,0.07,446
2026-06-01T18:40:00Z,105.95,15.9,0.0,0.72,0.07,440
2026-06-01T18:40:30Z,102.0,28.0,1.5,0.31,0.04,440
2026-06-01T18:41:00Z,95.75,38.8,0.51,0.03,0.02,448
2026-06-01T18:41:30Z,103.63,10.0,0.38,0.12,0.12,411
2026-06-01T18:42:00Z,102.79,27.0,0.0,0.64,0.12,416
2026-06-01T18:42:30Z,83.94,54.1,1.0,0.46,0.27,420
2026-06-01T18:43:00Z,102.77,25.0,1.28,0.6,0.24,421
2026-06-01T18:43:30Z,110.59,16.2,1.5,0.38,0.09,422
2026-06-01T18:44:00Z,99.28,19.3,0.95,0.44,0.28,461
2026-06-01T18:44:30Z,86.14,43.4,0.0,0.66,0.21,456
2026-06-01T18:45:00Z,103.75,28.4,0.0,0.55,0.27,452
2026-06-01T18:45:30Z,87.76,19.9,0.0,0.15,0.2,445
2026-06-01T18:46:00Z,86.85,20.7,0.0,0.62,0.05,462
2026-06-01T18:46:30Z,97.35,15.0,0.25,0.52,0.15,437
2026-06-01T18:47:00Z,101.47,10.0,0.0,0.73,0.0,449
2026-06-01T18:47:30Z,92.63,30.2,0.0,0.23,0.07,452
2026-06-01T18:48:00Z,89.81,10.0,0.0,0.5,0.16,453
2026-06-01T18:48:30Z,102.34,18.3,0.0,0.17,0.09,445
2026-06-01T18:49:00Z,104.57,36.4,1.5,0.35,0.29,464
2026-06-01T18:49:30Z,96.44,26.1,0.0,0.18,0.28,460
2026-06-01T18:50:00Z,94.24,11.9,0.0,0.39,0.2,460
2026-06-01T18:50:30Z,96.05,32.2,0.1,0.31,0.16,432
2026-06-01T18:51:00Z,102.26,10.0,0.0,0.52,0.02,448
2026-06-01T18:51:30Z,91.68,21.4,0.0,0.4,0.1,427
2026-06-01T18:52:00Z,103.5,31.9,0.05,0.46,0.26,454
2026-06-01T18:52:30Z,84.71,44.9,0.05,0.46,0.3,435
2026-06-01T18:53:00Z,93.53,19.6,0.05,0.01,0.23,473
2026-06-01T18:53:30Z,96.98,35.9,0.0,0.5,0.22,453
2026-06-01T18:54:00Z,118.11,19.4,0.0,0.56,0.07,481
2026-06-01T18:54:30Z,116.85,13.3,0.0,0.34,0.07,478
2026-06-01T18:55:00Z,93.92,10.0,0.0,0.4,0.25,463
2026-06-01T18:55:30Z,90.76,10.0,1.5,0.4,0.01,455
2026-06-01T18:56:00Z,104.68,23.6,0.43,0.54,0.23,443
2026-06-01T18:56:30Z,94.08,14.2,0.0,0.65,0.2,446
2026-06-01T18:57:00Z,94.14,30.6,1.45,0.26,0.22,429
2026-06-01T18:57:30Z,114.74,20.5,1.5,0.56,0.09,444
2026-06-01T18:58:00Z,102.4,10.0,0.17,0.22,0.04,477
2026-06-01T18:58:30Z,91.73,10.0,0.0,0.22,0.07,473
2026-06-01T18:59:00Z,87.75,25.8,0.03,0.69,0.11,452
2026-06-01T18:59:30Z,102.29,24.5,1.44,0.63,0.19,470
2026-06-01T19:00:00Z,105.32,18.9,0.0,0.44,0.17,476
2026-06-01T19:00:30Z,103.6,10.0,0.0,0.07,0.19,425
2026-06-01T19:01:00Z,99.89,32.1,0.0,0.71,0.09,451
2026-06-01T19:01:30Z,95.27,26.5,0.0,0.73,0.05,470
2026-06-01T19:02:00Z,93.91,45.9,0.09,0.64,0.12,453
2026-06-01T19:02:30Z,90.16,42.6,0.0,0.49,0.05,453
2026-06-01T19:03:00Z,96.08,28.9,0.65,0.61,0.24,437
2026-06-01T19:03:30Z,102.76,10.0,0.89,0.64,0.04,459
2026-06-01T19:04:00Z,102.26,32.4,0.0,0.62,0.08,449
2026-06-01T19:04:30Z,102.21,29.2,0.0,0.15,0.26,421
2026-06-01T19:05:00Z,99.29,10.0,0.71,0.63,0.23,488
2026-06-01T19:05:30Z,104.03,29.8,1.5,0.11,0.09,477
2026-06-01T19:06:00Z,118.22,10.0,0.0,0.21,0.07,446
2026-06-01T19:06:30Z,105.97,19.7,0.66,0.38,0.13,429
2026-06-01T19:07:00Z,109.1,19.0,0.0,0.37,0.2,454
2026-06-01T19:07:30Z,103.47,10.0,0.0,0.44,0.02,459
2026-06-01T19:08:00Z,100.49,20.4,0.33,0.42,0.23,464
2026-06-01T19:08:30Z,117.29,10.0,0.0,0.54,0.04,469
2026-06-01T19:09:00Z,103.85,19.3,0.0,0.37,0.04,460
2026-06-01T19:09:30Z,105.97,22.3,0.0,0.21,0.03,455
2026-06-01T19:10:00Z,118.57,42.6,0.0,0.1,0.16,466
2026-06-01T19:10:30Z,106.9,10.0,0.53,0.68,0.04,434
2026-06-01T19:11:00Z,106.71,24.5,0.99,0.65,0.16,451
2026-06-01T19:11:30Z,95.28,17.8,0.53,0.33,0.28,486
2026-06-01T19:12:00Z,119.84,32.0,0.0,0.01,0.04,451
2026-06-01T19:12:30Z,107.36,10.0,0.26,0.41,0.12,489
2026-06-01T19:13:00Z,100.06,27.0,1.5,0.58,0.1,465
2026-06-01T19:13:30Z,109.89,10.0,0.2,0.54,0.14,463
2026-06-01T19:14:00Z,107.01,35.3,0.08,0.27,0.24,446
2026-06-01T19:14:30Z,119.32,28.8,0.0,0.71,0.27,450
2026-06-01T19:15:00Z,103.25,10.0,0.0,0.09,0.11,457
2026-06-01T19:15:30Z,98.37,10.0,0.76,0.09,0.14,458
2026-06-01T19:16:00Z,114.41,34.2,0.53,0.21,0.22,456
2026-06-01T19:16:30Z,101.74,26.9,1.23,0.48,0.16,458
